t,M,central_I,tau
437.0,166.87310758671032,1.0,22.32730722851664
437.25,166.87310758671612,1.0,22.327307228518187
437.5,166.87310758672183,1.0,22.327307228519714
437.75,166.87310758672749,1.0,22.32730722852122
438.0,166.87310758673306,1.0,22.32730722852271
438.25,166.87310758673857,1.0,22.32730722852418
438.5,166.87310758674403,1.0,22.32730722852564
438.75,166.87310758674943,1.0,22.32730722852708
439.0,166.87310758675477,1.0,22.327307228528507
439.25,166.87310758676,1.0,22.327307228529904
439.5,166.87310758676523,1.0,22.3273072285313
439.75,166.87310758677035,1.0,22.327307228532664
440.0,166.87310758677543,1.0,22.327307228534025
440.25,166.87310758678043,1.0,22.32730722853536
440.5,166.8731075867854,1.0,22.327307228536686
440.75,166.87310758679033,1.0,22.327307228538
441.0,166.87310758679513,1.0,22.327307228539283
441.25,166.8731075867999,1.0,22.32730722854056
441.5,166.87310758680468,1.0,22.327307228541834
441.75,166.87310758680934,1.0,22.327307228543077
442.0,166.87310758681394,1.0,22.327307228544306
442.25,166.8731075868185,1.0,22.32730722854552
442.5,166.87310758682298,1.0,22.32730722854672
442.75,166.87310758682744,1.0,22.327307228547912
443.0,166.8731075868318,1.0,22.327307228549074
443.25,166.87310758683617,1.0,22.32730722855024
443.5,166.8731075868405,1.0,22.327307228551394
443.75,166.8731075868447,1.0,22.327307228552517
444.0,166.8731075868489,1.0,22.32730722855364
444.25,166.87310758685305,1.0,22.327307228554748
444.5,166.87310758685715,1.0,22.327307228555842
444.75,166.87310758686112,1.0,22.327307228556904
445.0,166.87310758686516,1.0,22.327307228557984
445.25,166.87310758686908,1.0,22.32730722855903
445.5,166.873107586873,1.0,22.327307228560077
445.75,166.87310758687684,1.0,22.3273072285611
446.0,166.87310758688068,1.0,22.327307228562123
446.25,166.87310758688443,1.0,22.327307228563125
446.5,166.87310758688812,1.0,22.327307228564113
446.75,166.87310758689182,1.0,22.327307228565097
447.0,166.8731075868954,1.0,22.327307228566056
447.25,166.87310758689904,1.0,22.32730722856703
447.5,166.87310758690256,1.0,22.327307228567967
447.75,166.8731075869061,1.0,22.32730722856891
448.0,166.87310758690953,1.0,22.32730722856983
448.25,166.87310758691297,1.0,22.327307228570746
448.5,166.87310758691632,1.0,22.32730722857164
448.75,166.87310758691967,1.0,22.327307228572536
449.0,166.87310758692297,1.0,22.327307228573417
449.25,166.8731075869262,1.0,22.32730722857428
449.5,166.87310758692945,1.0,22.327307228575147
449.75,166.8731075869326,1.0,22.32730722857599
450.0,166.87310758693576,1.0,22.32730722857683
450.25,166.8731075869389,1.0,22.327307228577666
450.5,166.87310758694196,1.0,22.327307228578487
450.75,166.87310758694494,1.0,22.327307228579283
451.0,166.87310758694798,1.0,22.327307228580096
451.25,166.87310758695094,1.0,22.327307228580885
451.5,166.8731075869538,1.0,22.32730722858165
451.75,166.87310758695673,1.0,22.327307228582434
452.0,166.87310758695958,1.0,22.32730722858319
452.25,166.8731075869624,1.0,22.327307228583944
452.5,166.8731075869652,1.0,22.327307228584694
452.75,166.87310758696793,1.0,22.327307228585422
453.0,166.87310758697066,1.0,22.32730722858615
453.25,166.87310758697336,1.0,22.32730722858687
453.5,166.873107586976,1.0,22.327307228587575
453.75,166.87310758697862,1.0,22.327307228588275
454.0,166.87310758698123,1.0,22.32730722858897
454.25,166.8731075869838,1.0,22.327307228589657
454.5,166.87310758698632,1.0,22.327307228590332
454.75,166.87310758698882,1.0,22.327307228591
455.0,166.8731075869913,1.0,22.327307228591657
455.25,166.87310758699374,1.0,22.32730722859231
455.5,166.87310758699616,1.0,22.327307228592957
455.75,166.87310758699857,1.0,22.327307228593604
456.0,166.8731075870009,1.0,22.327307228594226
456.25,166.87310758700323,1.0,22.327307228594847
456.5,166.8731075870055,1.0,22.327307228595455
456.75,166.8731075870078,1.0,22.32730722859607
457.0,166.87310758701005,1.0,22.327307228596666
457.25,166.87310758701227,1.0,22.32730722859726
457.5,166.87310758701446,1.0,22.327307228597842
457.75,166.87310758701665,1.0,22.32730722859843
458.0,166.87310758701875,1.0,22.32730722859899
458.25,166.8731075870209,1.0,22.327307228599565
458.5,166.873107587023,1.0,22.32730722860012
458.75,166.87310758702506,1.0,22.327307228600674
459.0,166.8731075870271,1.0,22.32730722860122
459.25,166.8731075870291,1.0,22.32730722860175
459.5,166.87310758703111,1.0,22.32730722860229
459.75,166.8731075870331,1.0,22.327307228602823
460.0,166.873107587035,1.0,22.327307228603328
460.25,166.87310758703694,1.0,22.327307228603846
460.5,166.87310758703882,1.0,22.327307228604347
460.75,166.87310758704072,1.0,22.327307228604855
461.0,166.87310758704257,1.0,22.32730722860535
461.25,166.8731075870444,1.0,22.327307228605836
461.5,166.8731075870462,1.0,22.327307228606323
461.75,166.87310758704797,1.0,22.32730722860679
462.0,166.8731075870498,1.0,22.327307228607275
462.25,166.87310758705152,1.0,22.32730722860774
462.5,166.87310758705325,1.0,22.327307228608202
462.75,166.87310758705496,1.0,22.327307228608657
463.0,166.87310758705667,1.0,22.32730722860911
463.25,166.8731075870583,1.0,22.327307228609552
463.5,166.87310758705996,1.0,22.327307228609993
463.75,166.87310758706155,1.0,22.32730722861042
464.0,166.8731075870632,1.0,22.32730722861086
464.25,166.8731075870648,1.0,22.327307228611282
464.5,166.87310758706633,1.0,22.327307228611694
464.75,166.87310758706792,1.0,22.327307228612117
465.0,166.87310758706943,1.0,22.327307228612522
465.25,166.87310758707096,1.0,22.32730722861293
465.5,166.87310758707247,1.0,22.327307228613332
465.75,166.87310758707392,1.0,22.32730722861372
466.0,166.87310758707542,1.0,22.32730722861412
466.25,166.87310758707684,1.0,22.3273072286145
466.5,166.87310758707827,1.0,22.32730722861488
466.75,166.87310758707963,1.0,22.327307228615243
467.0,166.87310758708105,1.0,22.327307228615624
467.25,166.87310758708242,1.0,22.32730722861599
467.5,166.87310758708378,1.0,22.327307228616352
467.75,166.87310758708514,1.0,22.327307228616718
468.0,166.87310758708645,1.0,22.327307228617066
468.25,166.87310758708776,1.0,22.327307228617414
468.5,166.87310758708907,1.0,22.327307228617766
468.75,166.87310758709032,1.0,22.327307228618096
469.0,166.87310758709162,1.0,22.327307228618444
469.25,166.87310758709287,1.0,22.327307228618782
469.5,166.87310758709407,1.0,22.3273072286191
469.75,166.87310758709532,1.0,22.327307228619432
470.0,166.87310758709654,1.0,22.32730722861976
470.25,166.8731075870977,1.0,22.32730722862007
470.5,166.8731075870989,1.0,22.32730722862039
470.75,166.87310758710004,1.0,22.327307228620693
471.0,166.8731075871012,1.0,22.327307228621002
471.25,166.87310758710234,1.0,22.327307228621308
471.5,166.87310758710348,1.0,22.327307228621613
471.75,166.87310758710458,1.0,22.327307228621905
472.0,166.87310758710566,1.0,22.327307228622196
472.25,166.87310758710677,1.0,22.32730722862249
472.5,166.87310758710782,1.0,22.327307228622775
472.75,166.8731075871089,1.0,22.327307228623063
473.0,166.87310758710993,1.0,22.327307228623333
473.25,166.87310758711098,1.0,22.327307228623614
473.5,166.87310758711197,1.0,22.32730722862388
473.75,166.87310758711297,1.0,22.327307228624143
474.0,166.873107587114,1.0,22.327307228624417
474.25,166.873107587115,1.0,22.327307228624687
474.5,166.87310758711595,1.0,22.327307228624942
474.75,166.87310758711692,1.0,22.3273072286252
475.0,166.8731075871179,1.0,22.32730722862546
475.25,166.8731075871188,1.0,22.327307228625703
475.5,166.8731075871197,1.0,22.327307228625944
475.75,166.87310758712061,1.0,22.327307228626186
476.0,166.87310758712155,1.0,22.327307228626438
476.25,166.87310758712243,1.0,22.327307228626672
476.5,166.87310758712334,1.0,22.327307228626914
476.75,166.8731075871242,1.0,22.32730722862714
477.0,166.87310758712505,1.0,22.327307228627372
477.25,166.8731075871259,1.0,22.3273072286276
477.5,166.87310758712675,1.0,22.327307228627827
477.75,166.87310758712758,1.0,22.327307228628047
478.0,166.8731075871284,1.0,22.327307228628264
478.25,166.8731075871292,1.0,22.327307228628477
478.5,166.87310758713005,1.0,22.327307228628708
478.75,166.87310758713082,1.0,22.32730722862891
479.0,166.87310758713159,1.0,22.327307228629117
479.25,166.87310758713238,1.0,22.327307228629326
479.5,166.87310758713312,1.0,22.327307228629525
479.75,166.87310758713392,1.0,22.32730722862974
480.0,166.87310758713465,1.0,22.327307228629937
480.25,166.8731075871354,1.0,22.327307228630133
480.5,166.87310758713613,1.0,22.32730722863033
480.75,166.87310758713681,1.0,22.327307228630513
481.0,166.87310758713755,1.0,22.327307228630712
481.25,166.87310758713826,1.0,22.3273072286309
481.5,166.87310758713897,1.0,22.32730722863109
481.75,166.87310758713966,1.0,22.327307228631273
482.0,166.87310758714034,1.0,22.32730722863145
482.25,166.873107587141,1.0,22.32730722863163
482.5,166.87310758714165,1.0,22.327307228631803
482.75,166.87310758714233,1.0,22.327307228631984
483.0,166.87310758714295,1.0,22.32730722863215
483.25,166.87310758714364,1.0,22.327307228632336
483.5,166.8731075871442,1.0,22.327307228632485
483.75,166.8731075871449,1.0,22.32730722863267
484.0,166.8731075871455,1.0,22.327307228632836
484.25,166.87310758714608,1.0,22.327307228632986
484.5,166.8731075871467,1.0,22.327307228633153
484.75,166.87310758714727,1.0,22.327307228633305
485.0,166.8731075871479,1.0,22.327307228633472
485.25,166.87310758714847,1.0,22.327307228633625
485.5,166.87310758714904,1.0,22.327307228633774
485.75,166.8731075871496,1.0,22.327307228633927
486.0,166.87310758715017,1.0,22.32730722863408
486.25,166.87310758715074,1.0,22.327307228634233
486.5,166.8731075871513,1.0,22.327307228634382
486.75,166.87310758715182,1.0,22.32730722863452
487.0,166.87310758715236,1.0,22.327307228634663
487.25,166.87310758715287,1.0,22.327307228634798
487.5,166.8731075871534,1.0,22.327307228634943
487.75,166.87310758715392,1.0,22.32730722863508
488.0,166.87310758715444,1.0,22.327307228635217
488.25,166.87310758715495,1.0,22.327307228635355
488.5,166.87310758715546,1.0,22.32730722863549
488.75,166.8731075871559,1.0,22.32730722863561
489.0,166.87310758715643,1.0,22.32730722863575
489.25,166.87310758715688,1.0,22.32730722863587
489.5,166.87310758715736,1.0,22.327307228636
489.75,166.87310758715785,1.0,22.32730722863613
490.0,166.8731075871583,1.0,22.327307228636247
490.25,166.87310758715876,1.0,22.32730722863637
490.5,166.87310758715924,1.0,22.3273072286365
490.75,166.87310758715964,1.0,22.327307228636606
491.0,166.87310758716012,1.0,22.327307228636734
491.25,166.87310758716052,1.0,22.327307228636844
491.5,166.87310758716097,1.0,22.32730722863696
491.75,166.87310758716143,1.0,22.327307228637086
492.0,166.87310758716183,1.0,22.327307228637192
492.25,166.87310758716225,1.0,22.327307228637306
492.5,166.87310758716262,1.0,22.327307228637405
492.75,166.87310758716308,1.0,22.327307228637522
493.0,166.87310758716347,1.0,22.327307228637633
493.25,166.87310758716387,1.0,22.327307228637736
493.5,166.87310758716427,1.0,22.327307228637842
493.75,166.87310758716467,1.0,22.32730722863795
494.0,166.87310758716504,1.0,22.32730722863805
494.25,166.8731075871654,1.0,22.327307228638148
494.5,166.87310758716575,1.0,22.327307228638237
494.75,166.87310758716615,1.0,22.327307228638343
495.0,166.8731075871665,1.0,22.327307228638436
495.25,166.87310758716688,1.0,22.327307228638542
495.5,166.87310758716723,1.0,22.32730722863863
495.75,166.87310758716757,1.0,22.327307228638723
496.0,166.87310758716796,1.0,22.32730722863883
496.25,166.8731075871683,1.0,22.32730722863892
496.5,166.8731075871686,1.0,22.327307228638997
496.75,166.873107587169,1.0,22.327307228639103
497.0,166.87310758716927,1.0,22.327307228639178
497.25,166.8731075871696,1.0,22.32730722863927
497.5,166.87310758716993,1.0,22.327307228639356
497.75,166.8731075871703,1.0,22.32730722863945
498.0,166.87310758717058,1.0,22.32730722863953
498.25,166.87310758717086,1.0,22.327307228639604
498.5,166.8731075871712,1.0,22.327307228639693
498.75,166.87310758717152,1.0,22.32730722863978
499.0,166.8731075871718,1.0,22.327307228639853
499.25,166.87310758717211,1.0,22.327307228639935
499.5,166.8731075871724,1.0,22.327307228640013
499.75,166.87310758717268,1.0,22.32730722864009
500.0,166.873107587173,1.0,22.327307228640173
500.25,166.87310758717325,1.0,22.32730722864024
500.5,166.87310758717354,1.0,22.32730722864032
500.75,166.87310758717382,1.0,22.327307228640393
501.0,166.8731075871741,1.0,22.327307228640468
501.25,166.87310758717436,1.0,22.327307228640535
501.5,166.87310758717467,1.0,22.32730722864062
501.75,166.8731075871749,1.0,22.32730722864068
502.0,166.87310758717518,1.0,22.327307228640755
502.25,166.8731075871754,1.0,22.32730722864082
502.5,166.8731075871757,1.0,22.327307228640894
502.75,166.87310758717595,1.0,22.32730722864096
503.0,166.87310758717618,1.0,22.327307228641022
503.25,166.87310758717643,1.0,22.327307228641093
503.5,166.87310758717666,1.0,22.327307228641153
503.75,166.8731075871769,1.0,22.32730722864121
504.0,166.87310758717715,1.0,22.32730722864128
504.25,166.8731075871774,1.0,22.32730722864135
504.5,166.87310758717763,1.0,22.32730722864141
504.75,166.87310758717786,1.0,22.32730722864147
505.0,166.87310758717808,1.0,22.32730722864153
505.25,166.8731075871783,1.0,22.32730722864159
505.5,166.87310758717848,1.0,22.32730722864164
505.75,166.87310758717877,1.0,22.327307228641715
506.0,166.873107587179,1.0,22.32730722864177
506.25,166.87310758717916,1.0,22.327307228641818
506.5,166.8731075871794,1.0,22.32730722864188
506.75,166.87310758717956,1.0,22.327307228641928
507.0,166.8731075871798,1.0,22.327307228641985
507.25,166.87310758718002,1.0,22.327307228642045
507.5,166.8731075871802,1.0,22.32730722864209
507.75,166.8731075871804,1.0,22.327307228642155
508.0,166.8731075871806,1.0,22.327307228642205
508.25,166.8731075871808,1.0,22.32730722864226
508.5,166.87310758718098,1.0,22.327307228642304
508.75,166.87310758718115,1.0,22.32730722864235
509.0,166.87310758718138,1.0,22.32730722864241
509.25,166.87310758718155,1.0,22.327307228642457
509.5,166.87310758718172,1.0,22.327307228642503
509.75,166.87310758718192,1.0,22.327307228642557
510.0,166.8731075871821,1.0,22.327307228642603
510.25,166.8731075871823,1.0,22.327307228642656
510.5,166.87310758718246,1.0,22.327307228642702
510.75,166.87310758718263,1.0,22.327307228642745
511.0,166.8731075871828,1.0,22.32730722864279
511.25,166.87310758718297,1.0,22.327307228642834
511.5,166.87310758718314,1.0,22.32730722864288
511.75,166.87310758718328,1.0,22.32730722864292
512.0,166.87310758718345,1.0,22.327307228642965
512.25,166.8731075871836,1.0,22.327307228643004
512.5,166.87310758718377,1.0,22.327307228643047
512.75,166.87310758718394,1.0,22.327307228643093
513.0,166.87310758718408,1.0,22.327307228643132
513.25,166.87310758718422,1.0,22.32730722864317
513.5,166.8731075871844,1.0,22.327307228643217
513.75,166.87310758718456,1.0,22.32730722864326
514.0,166.87310758718468,1.0,22.327307228643292
514.25,166.87310758718485,1.0,22.32730722864334
514.5,166.87310758718496,1.0,22.327307228643367
514.75,166.87310758718513,1.0,22.327307228643413
515.0,166.87310758718525,1.0,22.327307228643445
515.25,166.8731075871854,1.0,22.32730722864348
515.5,166.87310758718553,1.0,22.32730722864352
515.75,166.8731075871857,1.0,22.327307228643566
516.0,166.8731075871858,1.0,22.327307228643594
516.25,166.87310758718593,1.0,22.327307228643626
516.5,166.87310758718607,1.0,22.327307228643665
516.75,166.8731075871862,1.0,22.3273072286437
517.0,166.87310758718633,1.0,22.327307228643733
517.25,166.87310758718644,1.0,22.327307228643765
517.5,166.8731075871866,1.0,22.327307228643807
517.75,166.87310758718672,1.0,22.32730722864384
518.0,166.87310758718684,1.0,22.327307228643868
518.25,166.87310758718695,1.0,22.3273072286439
518.5,166.87310758718706,1.0,22.327307228643928
518.75,166.87310758718718,1.0,22.32730722864396
519.0,166.8731075871873,1.0,22.327307228643992
519.25,166.8731075871874,1.0,22.32730722864402
519.5,166.87310758718752,1.0,22.327307228644052
519.75,166.87310758718763,1.0,22.32730722864408
520.0,166.87310758718775,1.0,22.327307228644113
520.25,166.8731075871879,1.0,22.327307228644152
520.5,166.87310758718797,1.0,22.32730722864417
520.75,166.8731075871881,1.0,22.3273072286442
521.0,166.8731075871882,1.0,22.327307228644234
521.25,166.87310758718831,1.0,22.327307228644266
521.5,166.8731075871884,1.0,22.327307228644283
521.75,166.87310758718849,1.0,22.327307228644308
522.0,166.8731075871886,1.0,22.32730722864434
522.25,166.8731075871887,1.0,22.32730722864437
522.5,166.87310758718883,1.0,22.3273072286444
522.75,166.87310758718888,1.0,22.327307228644415
523.0,166.873107587189,1.0,22.327307228644443
523.25,166.8731075871891,1.0,22.327307228644475
523.5,166.87310758718922,1.0,22.327307228644507
523.75,166.87310758718928,1.0,22.32730722864452
524.0,166.87310758718934,1.0,22.32730722864454
524.25,166.87310758718948,1.0,22.327307228644575
524.5,166.87310758718957,1.0,22.327307228644596
524.75,166.87310758718962,1.0,22.327307228644614
525.0,166.87310758718974,1.0,22.327307228644642
525.25,166.8731075871898,1.0,22.327307228644656
525.5,166.8731075871899,1.0,22.32730722864469
525.75,166.87310758718996,1.0,22.327307228644703
526.0,166.87310758719008,1.0,22.32730722864473
526.25,166.87310758719013,1.0,22.32730722864475
526.5,166.87310758719025,1.0,22.32730722864478
526.75,166.8731075871903,1.0,22.327307228644795
527.0,166.8731075871904,1.0,22.327307228644816
527.25,166.87310758719047,1.0,22.32730722864484
527.5,166.87310758719053,1.0,22.327307228644855
527.75,166.87310758719065,1.0,22.327307228644884
528.0,166.8731075871907,1.0,22.3273072286449
528.25,166.87310758719076,1.0,22.327307228644916
528.5,166.87310758719087,1.0,22.327307228644944
528.75,166.87310758719093,1.0,22.327307228644962
529.0,166.873107587191,1.0,22.327307228644976
529.25,166.87310758719104,1.0,22.32730722864499
529.5,166.87310758719113,1.0,22.327307228645015
529.75,166.8731075871912,1.0,22.327307228645036
530.0,166.87310758719127,1.0,22.327307228645054
530.25,166.87310758719133,1.0,22.32730722864507
530.5,166.87310758719138,1.0,22.327307228645083
530.75,166.87310758719147,1.0,22.327307228645104
531.0,166.87310758719156,1.0,22.32730722864513
531.25,166.87310758719164,1.0,22.32730722864515
531.5,166.87310758719173,1.0,22.327307228645175
531.75,166.87310758719175,1.0,22.327307228645182
532.0,166.8731075871918,1.0,22.327307228645196
532.25,166.87310758719187,1.0,22.327307228645214
532.5,166.87310758719192,1.0,22.32730722864523
532.75,166.873107587192,1.0,22.32730722864525
533.0,166.87310758719207,1.0,22.327307228645264
533.25,166.8731075871921,1.0,22.32730722864527
533.5,166.87310758719218,1.0,22.327307228645296
533.75,166.87310758719224,1.0,22.32730722864531
534.0,166.87310758719227,1.0,22.327307228645317
534.25,166.87310758719232,1.0,22.32730722864533
534.5,166.8731075871924,1.0,22.327307228645356
534.75,166.87310758719246,1.0,22.32730722864537
535.0,166.87310758719252,1.0,22.327307228645388
535.25,166.87310758719258,1.0,22.327307228645402
535.5,166.87310758719264,1.0,22.327307228645417
535.75,166.8731075871927,1.0,22.32730722864543
536.0,166.8731075871927,1.0,22.32730722864543
536.25,166.87310758719275,1.0,22.327307228645445
536.5,166.8731075871928,1.0,22.327307228645463
536.75,166.87310758719286,1.0,22.327307228645477
537.0,166.87310758719292,1.0,22.32730722864549
537.25,166.87310758719298,1.0,22.327307228645505
537.5,166.873107587193,1.0,22.327307228645516
537.75,166.87310758719303,1.0,22.32730722864552
538.0,166.8731075871931,1.0,22.327307228645537
538.25,166.87310758719315,1.0,22.32730722864555
538.5,166.8731075871932,1.0,22.32730722864557
538.75,166.87310758719326,1.0,22.327307228645584
539.0,166.8731075871933,1.0,22.32730722864559
539.25,166.87310758719332,1.0,22.3273072286456
539.5,166.8731075871934,1.0,22.32730722864562
539.75,166.87310758719346,1.0,22.327307228645637
540.0,166.8731075871935,1.0,22.327307228645644
540.25,166.87310758719354,1.0,22.327307228645658
540.5,166.87310758719354,1.0,22.327307228645658
540.75,166.8731075871936,1.0,22.327307228645676
541.0,166.87310758719366,1.0,22.32730722864569
541.25,166.87310758719366,1.0,22.32730722864569
541.5,166.87310758719372,1.0,22.327307228645704
541.75,166.87310758719377,1.0,22.32730722864572
542.0,166.87310758719377,1.0,22.32730722864572
542.25,166.87310758719383,1.0,22.327307228645733
542.5,166.87310758719389,1.0,22.32730722864575
542.75,166.87310758719389,1.0,22.32730722864575
543.0,166.87310758719394,1.0,22.327307228645765
543.25,166.873107587194,1.0,22.32730722864578
543.5,166.873107587194,1.0,22.32730722864578
543.75,166.87310758719406,1.0,22.327307228645793
544.0,166.87310758719406,1.0,22.327307228645793
544.25,166.8731075871941,1.0,22.32730722864581
544.5,166.87310758719417,1.0,22.327307228645825
544.75,166.8731075871942,1.0,22.327307228645832
545.0,166.87310758719423,1.0,22.327307228645843
545.25,166.87310758719428,1.0,22.327307228645857
545.5,166.87310758719428,1.0,22.327307228645857
545.75,166.87310758719434,1.0,22.32730722864587
546.0,166.8731075871944,1.0,22.32730722864589
546.25,166.8731075871944,1.0,22.32730722864589
546.5,166.87310758719443,1.0,22.327307228645893
546.75,166.87310758719445,1.0,22.327307228645903
547.0,166.87310758719448,1.0,22.327307228645907
547.25,166.8731075871945,1.0,22.327307228645918
547.5,166.87310758719457,1.0,22.32730722864593
547.75,166.87310758719457,1.0,22.32730722864593
548.0,166.87310758719462,1.0,22.32730722864595
548.25,166.87310758719462,1.0,22.32730722864595
548.5,166.87310758719465,1.0,22.327307228645953
548.75,166.8731075871947,1.0,22.32730722864597
549.0,166.87310758719474,1.0,22.327307228645978
549.25,166.87310758719474,1.0,22.327307228645978
549.5,166.8731075871948,1.0,22.327307228645992
549.75,166.8731075871948,1.0,22.327307228645992
550.0,166.87310758719485,1.0,22.327307228646006
550.25,166.87310758719485,1.0,22.327307228646006
550.5,166.87310758719485,1.0,22.327307228646006
550.75,166.8731075871949,1.0,22.327307228646024
551.0,166.8731075871949,1.0,22.327307228646024
551.25,166.87310758719497,1.0,22.32730722864604
551.5,166.87310758719497,1.0,22.32730722864604
551.75,166.873107587195,1.0,22.327307228646045
552.0,166.87310758719502,1.0,22.327307228646053
552.25,166.87310758719505,1.0,22.327307228646063
552.5,166.87310758719508,1.0,22.327307228646067
552.75,166.87310758719508,1.0,22.327307228646067
553.0,166.87310758719514,1.0,22.327307228646085
553.25,166.87310758719514,1.0,22.327307228646085
553.5,166.87310758719516,1.0,22.32730722864609
553.75,166.8731075871952,1.0,22.3273072286461
554.0,166.8731075871952,1.0,22.3273072286461
554.25,166.87310758719525,1.0,22.327307228646116
554.5,166.87310758719525,1.0,22.327307228646116
554.75,166.8731075871953,1.0,22.32730722864613
555.0,166.8731075871953,1.0,22.32730722864613
555.25,166.8731075871953,1.0,22.32730722864613
555.5,166.87310758719536,1.0,22.327307228646145
555.75,166.87310758719536,1.0,22.327307228646145
556.0,166.8731075871954,1.0,22.327307228646152
556.25,166.87310758719542,1.0,22.327307228646163
556.5,166.87310758719542,1.0,22.327307228646163
556.75,166.87310758719545,1.0,22.327307228646166
557.0,166.87310758719548,1.0,22.327307228646177
557.25,166.87310758719548,1.0,22.327307228646177
557.5,166.8731075871955,1.0,22.32730722864618
557.75,166.87310758719553,1.0,22.32730722864619
558.0,166.87310758719553,1.0,22.32730722864619
558.25,166.87310758719556,1.0,22.327307228646198
558.5,166.8731075871956,1.0,22.327307228646205
558.75,166.8731075871956,1.0,22.327307228646205
559.0,166.87310758719562,1.0,22.327307228646212
559.25,166.87310758719565,1.0,22.32730722864622
559.5,166.87310758719565,1.0,22.32730722864622
559.75,166.87310758719568,1.0,22.327307228646227
560.0,166.8731075871957,1.0,22.327307228646237
560.25,166.8731075871957,1.0,22.327307228646237
560.5,166.8731075871957,1.0,22.327307228646237
560.75,166.87310758719573,1.0,22.327307228646244
561.0,166.87310758719573,1.0,22.327307228646244
561.25,166.87310758719576,1.0,22.32730722864625
561.5,166.87310758719576,1.0,22.32730722864625
561.75,166.87310758719582,1.0,22.327307228646266
562.0,166.87310758719582,1.0,22.327307228646266
562.25,166.87310758719582,1.0,22.327307228646266
562.5,166.87310758719582,1.0,22.327307228646266
562.75,166.87310758719585,1.0,22.327307228646276
563.0,166.87310758719585,1.0,22.327307228646276
563.25,166.87310758719588,1.0,22.32730722864628
563.5,166.87310758719593,1.0,22.327307228646294
563.75,166.87310758719593,1.0,22.327307228646294
564.0,166.87310758719593,1.0,22.327307228646294
564.25,166.87310758719593,1.0,22.327307228646294
564.5,166.87310758719593,1.0,22.327307228646294
564.75,166.873107587196,1.0,22.327307228646312
565.0,166.873107587196,1.0,22.327307228646312
565.25,166.873107587196,1.0,22.327307228646312
565.5,166.873107587196,1.0,22.327307228646312
565.75,166.873107587196,1.0,22.327307228646312
566.0,166.87310758719602,1.0,22.32730722864632
566.25,166.87310758719605,1.0,22.327307228646326
566.5,166.87310758719605,1.0,22.327307228646326
566.75,166.87310758719605,1.0,22.327307228646326
567.0,166.87310758719605,1.0,22.327307228646326
567.25,166.8731075871961,1.0,22.32730722864634
567.5,166.8731075871961,1.0,22.32730722864634
567.75,166.8731075871961,1.0,22.32730722864634
568.0,166.8731075871961,1.0,22.32730722864634
568.25,166.8731075871961,1.0,22.32730722864634
568.5,166.87310758719616,1.0,22.327307228646358
568.75,166.87310758719616,1.0,22.327307228646358
569.0,166.87310758719616,1.0,22.327307228646358
569.25,166.87310758719616,1.0,22.327307228646358
569.5,166.8731075871962,1.0,22.327307228646365
569.75,166.8731075871962,1.0,22.327307228646365
570.0,166.8731075871962,1.0,22.327307228646365
570.25,166.87310758719622,1.0,22.327307228646372
570.5,166.87310758719624,1.0,22.32730722864638
570.75,166.87310758719624,1.0,22.32730722864638
571.0,166.87310758719624,1.0,22.32730722864638
571.25,166.87310758719627,1.0,22.32730722864639
571.5,166.87310758719627,1.0,22.32730722864639
571.75,166.87310758719627,1.0,22.32730722864639
572.0,166.87310758719627,1.0,22.32730722864639
572.25,166.87310758719627,1.0,22.32730722864639
572.5,166.87310758719633,1.0,22.327307228646404
572.75,166.87310758719633,1.0,22.327307228646404
573.0,166.87310758719633,1.0,22.327307228646404
573.25,166.87310758719633,1.0,22.327307228646404
573.5,166.87310758719633,1.0,22.327307228646404
573.75,166.87310758719633,1.0,22.327307228646404
574.0,166.87310758719636,1.0,22.32730722864641
574.25,166.8731075871964,1.0,22.32730722864642
574.5,166.8731075871964,1.0,22.32730722864642
574.75,166.8731075871964,1.0,22.32730722864642
575.0,166.8731075871964,1.0,22.32730722864642
575.25,166.8731075871964,1.0,22.32730722864642
575.5,166.8731075871964,1.0,22.32730722864642
575.75,166.8731075871964,1.0,22.32730722864642
576.0,166.87310758719644,1.0,22.327307228646433
576.25,166.87310758719644,1.0,22.327307228646433
576.5,166.87310758719644,1.0,22.327307228646433
576.75,166.87310758719644,1.0,22.327307228646433
577.0,166.87310758719644,1.0,22.327307228646433
577.25,166.87310758719644,1.0,22.327307228646433
577.5,166.87310758719644,1.0,22.327307228646433
577.75,166.8731075871965,1.0,22.32730722864645
578.0,166.8731075871965,1.0,22.32730722864645
578.25,166.8731075871965,1.0,22.32730722864645
578.5,166.8731075871965,1.0,22.32730722864645
578.75,166.8731075871965,1.0,22.32730722864645
579.0,166.8731075871965,1.0,22.32730722864645
579.25,166.8731075871965,1.0,22.32730722864645
579.5,166.8731075871965,1.0,22.32730722864645
579.75,166.8731075871965,1.0,22.32730722864645
580.0,166.87310758719656,1.0,22.327307228646465
580.25,166.87310758719656,1.0,22.327307228646465
580.5,166.87310758719656,1.0,22.327307228646465
580.75,166.87310758719656,1.0,22.327307228646465
581.0,166.87310758719656,1.0,22.327307228646465
581.25,166.87310758719656,1.0,22.327307228646465
581.5,166.87310758719656,1.0,22.327307228646465
581.75,166.87310758719656,1.0,22.327307228646465
582.0,166.87310758719656,1.0,22.327307228646465
582.25,166.8731075871966,1.0,22.32730722864648
582.5,166.8731075871966,1.0,22.32730722864648
